,longitude,latitude,coordinate,true class,feature1,feature2,true target,noisy target
637,6.147884709203381,6.022500374054365,POINT (6.147884709203381 6.022500374054365),3,0.05102973390083865,0.1272882623367666,2.102059467801677,2.135980291641365
659,5.7562622826019725,2.053459299531284,POINT (5.756262282601972 2.053459299531284),3,0.6888851464998025,0.2642525663208867,3.377770292999605,3.267842804611351
633,6.128098699659088,7.396698985569127,POINT (6.128098699659088 7.396698985569127),3,0.1842328978601726,0.645160147657897,2.368465795720345,2.4316418799775144
148,2.1586148438558395,1.270677410601404,POINT (2.158614843855839 1.270677410601404),3,0.8733481988225776,0.09809438846891894,3.746696397645155,3.6715204785828917
630,6.237566592271242,6.311454727488394,POINT (6.237566592271242 6.311454727488394),3,0.7833938127959199,0.7797676721941007,3.56678762559184,3.5204338509093707
668,0.7813578425332579,0.6697728618839782,POINT (0.7813578425332579 0.6697728618839782),3,0.06670459166674914,0.8898220026629123,2.133409183333498,2.1526912291486053
669,1.1344229573820186,1.4954844507315923,POINT (1.134422957382019 1.495484450731592),3,0.23341384154996014,0.18178375415118786,2.46682768309992,2.4451870368150996
165,5.090565150258538,3.986460953581413,POINT (5.090565150258538 3.986460953581413),3,0.622306894863732,0.3591773708778989,3.244613789727464,3.313905111074566
112,7.292988834748502,6.863263946312452,POINT (7.292988834748502 6.863263946312452),3,0.4096590506223444,0.31452086936876134,2.819318101244689,2.8668221815257975
615,0.37704743441038135,4.723222824748595,POINT (0.3770474344103814 4.723222824748595),3,0.9771243010507145,0.7847236333648339,3.954248602101429,3.895551791654243
170,8.78840904996692,2.875501400898436,POINT (8.788409049966919 2.875501400898436),3,0.24332869319263717,0.3396840265780482,2.486657386385274,2.2781241293859695
611,9.169250486505668,4.150619619493727,POINT (9.169250486505668 4.150619619493727),3,0.5287779327088256,0.7617735804762049,3.057555865417651,2.952472922340092
608,9.42900760955155,3.840203329745572,POINT (9.429007609551549 3.840203329745572),3,0.6317160897278409,0.4322451158342868,3.2634321794556818,3.2811293136973143
684,6.491317124799657,2.9920786310934644,POINT (6.491317124799657 2.992078631093464),3,0.27430962657057967,0.42499617217745134,2.548619253141159,2.491452313355114
686,7.148496353844123,7.073887643592048,POINT (7.148496353844123 7.073887643592048),3,0.03779238574402166,0.17663654741188384,2.0755847714880433,2.111665156540982
690,4.258918145675487,2.928852987485835,POINT (4.258918145675487 2.928852987485835),3,0.13788624694975093,0.7746356835223851,2.2757724938995016,2.2343570896365024
600,2.0483557504751593,1.6254240905848871,POINT (2.048355750475159 1.625424090584887),3,0.28858246382413244,0.5960104160549825,2.5771649276482647,2.6260578721006587
136,9.443364689980697,5.1738463260474,POINT (9.443364689980697 5.1738463260474),3,0.003795896625188755,0.4310532242625481,2.0075917932503775,1.9226698664845059
591,4.86088715497969,3.6736966423403317,POINT (4.86088715497969 3.673696642340332),3,0.9209149512575606,0.2116350016056454,3.841829902515121,3.7473837142399615
703,9.191848757969021,4.252274171001052,POINT (9.191848757969021 4.252274171001052),3,0.4505675075780968,0.1430680264887927,2.9011350151561937,2.894369663056706
704,9.410594690632186,4.830935057553919,POINT (9.410594690632186 4.830935057553919),3,0.13577595419330646,0.6471003682203225,2.2715519083866127,2.189864058878027
176,9.998368419854117,7.037901782143451,POINT (9.998368419854117 7.037901782143451),3,0.7132505515824817,0.41986481874241555,3.4265011031649637,3.4327795804654637
679,9.856481142982926,4.32026608903268,POINT (9.856481142982926 4.32026608903268),3,0.3337235392890129,0.029536489590309523,2.667447078578026,2.652787736159018
422,1.2908719065756225,5.126562848303542,POINT (1.290871906575622 5.126562848303542),3,0.08543063321071964,0.6965983574787812,2.170861266421439,2.0953644467271246
757,4.189553278380991,2.7434713377995514,POINT (4.189553278380991 2.743471337799551),3,0.7616163368381437,0.15197540022217404,3.5232326736762873,3.4858022528661716
543,2.372585830761418,2.029250108556986,POINT (2.372585830761418 2.029250108556986),3,0.6934900573760205,0.14544347107469036,3.386980114752041,3.4562029866534223
485,1.228331694299405,1.912480875808208,POINT (1.228331694299405 1.912480875808208),3,0.5380304715134133,0.45961608471315685,3.0760609430268264,3.0301911330250046
481,6.981812952390597,7.0348560539557585,POINT (6.981812952390597 7.034856053955759),3,0.4834795747268653,0.49122943266468,2.9669591494537304,2.788651641348242
823,5.572285577691005,1.9216754489683374,POINT (5.572285577691005 1.921675448968337),3,0.018386772148337394,0.38594141005641247,2.0367735442966746,1.853001147334105
648,8.355536906981916,3.6663194373147387,POINT (8.355536906981916 3.666319437314739),3,0.3560192429522063,0.22095391498321182,2.7120384859044124,2.504694107264041
80,2.2206314230968616,1.8417231534667633,POINT (2.220631423096862 1.841723153466763),3,0.5889194783884124,0.30323453649062093,3.177838956776825,3.1159100302180947
78,0.6416625892696637,1.4145712180922465,POINT (0.6416625892696637 1.414571218092247),3,0.9650424459370976,0.15815314099042077,3.9300848918741953,4.013808176861869
478,4.833261520011021,4.645262753173869,POINT (4.833261520011021 4.645262753173869),3,0.7680601256021514,0.00037381241146872135,3.536120251204303,3.629071938626846
233,1.699781704296769,1.8699436644811984,POINT (1.699781704296769 1.869943664481198),3,0.7145953448912586,0.5887712977427579,3.4291906897825175,3.507961529965139
831,1.902336213432031,5.251438834785943,POINT (1.902336213432031 5.251438834785943),3,0.4486689808863079,0.634950554290596,2.8973379617726156,2.9430266899104702
833,1.0848604390204741,2.0089444785639476,POINT (1.084860439020474 2.008944478563948),3,0.855510004958912,0.10477601884658916,3.7110200099178243,3.795173351400343
472,4.386739903063043,3.521266646932161,POINT (4.386739903063043 3.521266646932161),3,0.1867600979639169,0.7085096541205205,2.373520195927834,2.399754736089707
235,6.284715729526328,2.265512038570363,POINT (6.284715729526328 2.265512038570363),3,0.5054447785990229,0.07567594251535581,3.0108895571980456,3.0951123901037247
840,3.198114527275735,1.7778361939642484,POINT (3.198114527275735 1.777836193964248),3,0.9366757302512827,0.35219959500351905,3.8733514605025654,3.794581716810932
845,7.399714179690632,6.720659789134946,POINT (7.399714179690632 6.720659789134946),3,0.10286433079637958,0.8846086381985727,2.205728661592759,2.2830850985870805
846,9.558464734650734,2.8415391187949304,POINT (9.558464734650734 2.84153911879493),3,0.06896408215562,0.8600990089116235,2.1379281643112398,2.1201037950563113
243,0.24596499274836647,1.6840886464524352,POINT (0.2459649927483665 1.684088646452435),3,0.4575809003350836,0.4729200197676977,2.915161800670167,2.7928399591307995
451,9.468986329646677,3.1604176802641226,POINT (9.468986329646677 3.160417680264123),3,0.9869222063379415,0.9160242293613369,3.973844412675883,4.0203999451695065
450,9.719815029458346,4.118550896784293,POINT (9.719815029458346 4.118550896784293),3,0.842966959817768,0.20948558502380332,3.685933919635536,3.581497891956894
246,8.945344197849446,4.019251835676254,POINT (8.945344197849446 4.019251835676254),3,0.9700286903246006,0.7350869770146903,3.9400573806492014,3.922107795717475
442,1.7934619180811728,1.3970750668385368,POINT (1.793461918081173 1.397075066838537),3,0.9481724142627092,0.6963640935955926,3.896344828525418,4.1200309462147375
438,4.73589341779788,1.9902916215137045,POINT (4.73589341779788 1.990291621513705),3,0.7180784580273536,0.2472685717462516,3.436156916054707,3.345155715405295
437,0.3878651409212619,2.0530088244293268,POINT (0.3878651409212619 2.053008824429327),3,0.3636147354704594,0.011493596223595803,2.7272294709409186,2.7190772958600133
869,4.733640500785924,0.948363546808535,POINT (4.733640500785924 0.948363546808535),3,0.8826188490698702,0.6452412130074346,3.7652376981397406,3.7521842841131257
433,2.280271619890426,1.8385132564202666,POINT (2.280271619890426 1.838513256420267),3,0.006567316251818278,0.7648290550036875,2.0131346325036366,1.8807238601594587
257,4.484051170456543,1.986996503216184,POINT (4.484051170456543 1.986996503216184),3,0.9034441952464284,0.5837209040651984,3.8068883904928565,3.772702738481612
228,9.159476833742934,4.668788239666646,POINT (9.159476833742934 4.668788239666646),3,0.3083095194455032,0.3129693919743822,2.6166190388910064,2.623054271413537
492,2.928302920833732,1.8257356760940413,POINT (2.928302920833732 1.825735676094041),3,0.06691293084347405,0.35588863854665165,2.1338258616869483,2.2775487548438544
494,5.283000278779944,2.410774633545726,POINT (5.283000278779944 2.410774633545726),3,0.806577189213895,0.2398298727233209,3.61315437842779,3.7070155553795887
495,1.2746595411323436,4.938685235269217,POINT (1.274659541132344 4.938685235269217),3,0.5688017052604003,0.7605618340076592,3.137603410520801,3.064764695003355
201,0.4648020322931645,1.3604456070983484,POINT (0.4648020322931645 1.360445607098348),3,0.4570895810072738,0.7773903855616916,2.9141791620145474,2.8000661991072735
107,6.503859364420363,6.51461417480232,POINT (6.503859364420363 6.51461417480232),3,0.7679210355362064,0.8332136678741292,3.5358420710724126,3.7343927553496945
106,1.7866868828765492,5.279326609321201,POINT (1.786686882876549 5.279326609321201),3,0.40010996539326793,0.21880434856333386,2.800219930786536,2.9113579618431147
536,6.6707730184462575,7.181232051768153,POINT (6.670773018446257 7.181232051768153),3,0.8117336419279582,0.8218155953120645,3.6234672838559163,3.5186006414578217
205,5.243004317794475,4.313167037379738,POINT (5.243004317794475 4.313167037379738),3,0.5465170888923095,0.8317393140711317,3.0930341777846193,3.0275446530052474
773,8.699174191441418,3.813484340337064,POINT (8.699174191441418 3.813484340337064),3,0.169461516114092,0.7196709625839941,2.338923032228184,2.468917720387221
210,2.1379564728335976,5.428552735887207,POINT (2.137956472833598 5.428552735887207),3,0.5081186092697215,0.9563044314237701,3.016237218539443,3.1026084301294268
779,5.641640011258707,2.7427748185593472,POINT (5.641640011258707 2.742774818559347),3,0.03033620542553117,0.00867504387996898,2.0606724108510623,2.175873711981918
780,9.875358533824325,3.354450817481994,POINT (9.875358533824325 3.354450817481994),3,0.12932854315585762,0.41195230236837954,2.2586570863117155,2.2889517361190967
524,5.806575208703391,2.7152386803842155,POINT (5.806575208703391 2.715238680384215),3,0.584008849090543,0.7560675627108755,3.168017698181086,3.3167269327115387
785,0.8853576337701696,1.2858256737777285,POINT (0.8853576337701696 1.285825673777728),3,0.15097567057967975,0.3509527620716606,2.3019513411593593,2.327364049052165
787,9.238328133945734,3.950166018433431,POINT (9.238328133945734 3.950166018433431),3,0.901757456143191,0.05392117101354932,3.8035149122863823,3.858851004854256
544,5.860572388459476,2.3641067503870694,POINT (5.860572388459476 2.364106750387069),3,0.3679394372384559,0.42078202343141,2.735878874476912,2.663647791306593
516,9.830090650352282,5.290770004235253,POINT (9.830090650352282 5.290770004235253),3,0.48544394184065975,0.539660844255996,2.9708878836813195,2.979852039095772
790,4.411119650986945,1.5604540379798193,POINT (4.411119650986945 1.560454037979819),3,0.6802675720091639,0.17886377843115975,3.3605351440183275,3.175457008943954
791,4.368262264752969,4.3716317576230015,POINT (4.368262264752969 4.371631757623001),3,0.16863212528411986,0.8949193146874129,2.3372642505682397,2.3294653718329013
793,5.34037970796582,2.2388209342266787,POINT (5.34037970796582 2.238820934226679),3,0.6883098295882478,0.38219237302196585,3.3766196591764954,3.2997853666184285
794,0.7992210428177693,4.829417725554412,POINT (0.7992210428177693 4.829417725554412),3,0.8039695507287888,0.16229366928871525,3.6079391014575775,3.600702092137671
795,0.4768423898909302,1.1144311474054702,POINT (0.4768423898909302 1.11443114740547),3,0.2557446664332418,0.19285836474757379,2.511489332866484,2.407518147243491
512,8.728960074881705,3.94132638589343,POINT (8.728960074881705 3.94132638589343),3,0.02924723262070983,0.7094400343498541,2.0584944652414197,2.084454608768231
94,1.8502473551924215,2.5008114926747527,POINT (1.850247355192421 2.500811492674753),3,0.03577818571675373,0.6425480302904588,2.0715563714335072,2.0321691714541466
800,9.630216154585142,2.910374133341107,POINT (9.630216154585142 2.910374133341107),3,0.45864308626226,0.30679172557698386,2.91728617252452,2.830975588847887
511,1.495813797827954,1.175350329967807,POINT (1.495813797827954 1.175350329967807),3,0.7660341826709524,0.319300660680507,3.532068365341905,3.418449906711998
508,8.561888245982033,4.833696557404518,POINT (8.561888245982033 4.833696557404518),3,0.6214005737190194,0.38601616307303277,3.2428011474380387,3.272253659328418
92,8.985460772937103,5.100349601885979,POINT (8.985460772937103 5.100349601885979),3,0.08176704753986896,0.4161441778928091,2.163534095079738,2.1962246628928694
498,7.203462623264646,7.013385253859948,POINT (7.203462623264646 7.013385253859948),3,0.4673791245692427,0.5733823615616143,2.9347582491384854,3.0068640680772005
789,5.121631677670582,1.816624330293093,POINT (5.121631677670582 1.816624330293093),3,0.3808495936016919,0.6536716894567322,2.7616991872033836,2.793746774346957
656,4.201227198128032,3.7804164218505756,POINT (4.201227198128032 3.780416421850576),3,0.706832188400708,0.14678563277669787,3.413664376801416,3.405954570034739
