,longitude,latitude,coordinate,true class,feature1,feature2,feature3,true w,true b,true target,noisy target
279,8.487740403277764,9.8866352781307,POINT (8.487740403277764 9.886635278130701),1,0.8457466519838497,0.6543488181752148,0.5991437364585804,"[2, 5, -3]",2,4.77145768039888,4.725322689909119
296,0.38313841605077226,5.743042696797607,POINT (0.3831384160507723 5.743042696797607),1,0.1792567610853999,0.19853336733698712,0.007543879686344401,"[2, 5, -3]",2,5.859296451417775,5.717227871513585
96,0.630397475158404,9.3409142733303,POINT (0.6303974751584041 9.3409142733303),1,0.31091352444778286,0.41209609820365245,0.34580200801910344,"[2, 5, -3]",2,5.891451623063956,5.813331208176789
211,3.8923797290015525,9.490634156783106,POINT (3.892379729001552 9.490634156783106),1,0.993288939596806,0.6127526112258138,0.363268650129268,"[2, 5, -3]",2,4.24563840366121,4.150067947442072
281,4.440906731285458,6.044641891023081,POINT (4.440906731285458 6.044641891023081),1,0.8882143582406365,0.5463611624742372,0.07978991450145556,"[2, 5, -3]",2,4.428079250226565,4.640735426604824
87,9.20213436382499,6.991273529478361,POINT (9.202134363824991 6.991273529478361),1,0.3082248356667856,0.19241983483349911,0.956869820157359,"[2, 5, -3]",2,5.460165162666641,5.4131333418527205
88,4.973181452727217,8.217894988177413,POINT (4.973181452727217 8.217894988177413),1,0.4026327342813427,0.03427142870815092,0.13098507084962885,"[2, 5, -3]",2,4.8606446545722735,4.8721391195995665
205,1.5568675519516106,9.875626662520903,POINT (1.556867551951611 9.875626662520903),1,0.9744736691152969,0.9685448239219092,0.828392505019144,"[2, 5, -3]",2,5.013668640497928,5.103511637845132
13,8.936600560861464,8.385724414392465,POINT (8.936600560861464 8.385724414392465),1,0.5778022550865721,0.6099217556286497,0.6979457712413387,"[2, 5, -3]",2,5.486436745997583,5.5355287765654255
208,9.396133990047742,5.619608951124706,POINT (9.396133990047742 5.619608951124706),1,0.3119226018158233,0.2468978780224118,0.038350737156082615,"[2, 5, -3]",2,5.558027950597354,5.632963959503514
207,4.295963338869536,5.491984990360245,POINT (4.295963338869536 5.491984990360245),1,0.013788472544391306,0.47383269931341143,0.043288650124642336,"[2, 5, -3]",2,6.906299980993649,6.95914511034427
148,8.9609078138736,7.398289143703247,POINT (8.9609078138736 7.398289143703247),1,0.6346182891506051,0.9207387204827299,0.5745581751940654,"[2, 5, -3]",2,5.937622573513645,5.978673815476155
9,2.6975562505880344,8.65435587626482,POINT (2.697556250588034 8.65435587626482),1,0.29546478051010916,0.7366843307525085,0.06924102092440043,"[2, 5, -3]",2,6.58697431997469,6.536226860981335
11,6.827440575770888,0.6609104450952175,POINT (6.827440575770888 0.6609104450952175),1,0.981171009376868,0.7128140974221867,0.89724387309271,"[2, 5, -3]",2,4.482115166713769,4.459657731860283
146,1.5067159555536502,9.68454317520447,POINT (1.50671595555365 9.684543175204469),1,0.21897810901361403,0.730997401542886,0.6398025486010241,"[2, 5, -3]",2,6.80506047604493,6.809250090944946
142,6.04423321931799,1.0397171285611095,POINT (6.04423321931799 1.03971712856111),1,0.30610968355952595,0.7902035121413779,0.4800238214523178,"[2, 5, -3]",2,6.662077973604178,6.775232610166161
206,5.2150754386079985,0.062295593059047416,POINT (5.215075438607998 0.06229559305904742),1,0.5245720900862018,0.12580437758905083,0.2073694361277374,"[2, 5, -3]",2,4.6778924849194965,4.7533579065586595
168,2.7776209189805687,3.5419514047903276,POINT (2.777620918980569 3.541951404790328),1,0.6596777983192063,0.6272559397553011,0.21369654232941127,"[2, 5, -3]",2,5.275478484552983,5.331380595820984
290,7.822512035926645,2.9240957651753163,POINT (7.822512035926645 2.924095765175316),1,0.08461044345870006,0.5928204851960929,0.33958763295787486,"[2, 5, -3]",2,6.931809640016086,6.914876246313863
196,7.972896969389106,1.830871027903529,POINT (7.972896969389106 1.830871027903529),1,0.33744418660165953,0.4834978652687498,0.1603566259306063,"[2, 5, -3]",2,5.9546631707325215,5.889746984828566
295,3.693836291248298,2.8537886799310064,POINT (3.693836291248298 2.853788679931006),1,0.9095676524444224,0.9890402129021101,0.920928100347849,"[2, 5, -3]",2,5.2493774684709535,5.22838577840787
152,1.1299530293034032,9.38824071180996,POINT (1.129953029303403 9.38824071180996),1,0.2789303211814569,0.9683023419242217,0.2718150890506804,"[2, 5, -3]",2,7.0998137203040725,7.00389511708346
100,6.713208568460587,2.454717129621132,POINT (6.713208568460587 2.454717129621132),1,0.5226345822568019,0.2057460588770943,0.5344731312783503,"[2, 5, -3]",2,4.843588370983783,4.916175588760571
80,2.745967116724559,2.98032241960577,POINT (2.745967116724559 2.98032241960577),1,0.27348131896849637,0.3314843535427524,0.00848938965561652,"[2, 5, -3]",2,5.842524750180016,5.900183884005422
99,3.740630063967685,9.564825639636872,POINT (3.740630063967685 9.564825639636872),1,0.836348451885615,0.500413343078605,0.04856333545570812,"[2, 5, -3]",2,4.491781330500365,4.5588805844468965
171,3.897509064254354,1.8711095637454944,POINT (3.897509064254354 1.871109563745494),1,0.7017623944663582,0.4805794834795548,0.1477764083226848,"[2, 5, -3]",2,4.855871783560035,4.778423661334941
25,1.521454823964573,9.559038821023057,POINT (1.521454823964573 9.559038821023057),1,0.26497490142687996,0.9690870708573146,0.9426134852271069,"[2, 5, -3]",2,7.143249437433989,7.15433963507875
214,0.4263140182812586,5.773747330673245,POINT (0.4263140182812586 5.773747330673245),1,0.9947635900255635,0.6367441002431907,0.010512459456888057,"[2, 5, -3]",2,4.289197430409691,4.2356283089719176
82,0.45045000594410856,6.112997437275701,POINT (0.4504500059441086 6.112997437275701),1,0.7692646265806669,0.5177931168244987,0.14895690585082333,"[2, 5, -3]",2,4.727792353906997,4.735439128203864
294,2.723460786568169,9.616014785592382,POINT (2.723460786568169 9.616014785592382),1,0.4920817769378284,0.015220819949274267,0.7489487528146757,"[2, 5, -3]",2,4.5541963090850635,4.351228926805443
2,8.828788720298773,6.560782868381269,POINT (8.828788720298773 6.560782868381269),1,0.7054828844643307,0.7199206376576129,0.5909331816591734,"[2, 5, -3]",2,5.323392621922234,5.398181214632733
24,9.324583514155016,6.122621087332009,POINT (9.324583514155016 6.122621087332009),1,0.20774717450789915,0.7334670982811913,0.3177499069450799,"[2, 5, -3]",2,6.843692673038685,6.951321574726289
202,7.5320620578324,1.0337023637252618,POINT (7.5320620578324 1.033702363725262),1,0.31923724137756293,0.339955319540839,0.6289967498396931,"[2, 5, -3]",2,5.722198914948989,5.673486216022777
170,1.911279436607991,7.348425287644225,POINT (1.911279436607991 7.348425287644225),1,0.514108152758025,0.2111110417799298,0.4861361563916289,"[2, 5, -3]",2,4.879897625285785,4.839980272168973
266,5.698575236122697,0.9137122912559847,POINT (5.698575236122697 0.9137122912559847),1,0.8275779978950686,0.6780780044419784,0.45278799936266656,"[2, 5, -3]",2,4.873422015198751,4.847741089214939
267,2.5754844556219094,7.19785461018942,POINT (2.575484455621909 7.19785461018942),1,0.5009218315921958,0.4967665917992804,0.0038076595966165527,"[2, 5, -3]",2,5.490767688821974,5.46879326235431
94,9.897387930135663,8.367459674226858,POINT (9.897387930135663 8.367459674226858),1,0.2175128872062151,0.8449230539748562,0.4432357827002714,"[2, 5, -3]",2,7.037307446331067,6.978974479778135
23,7.883759458552735,8.799795342123156,POINT (7.883759458552735 8.799795342123156),1,0.8423791965496986,0.30740007352231524,0.7434587333998602,"[2, 5, -3]",2,4.087662557395534,4.097387777425816
158,6.712404946319582,2.152108260489718,POINT (6.712404946319582 2.152108260489718),1,0.7361121806742372,0.5844539765377006,0.44398754006476526,"[2, 5, -3]",2,4.9605714110526895,4.943417178723941
141,8.28444976224825,0.37621219786074356,POINT (8.284449762248251 0.3762121978607436),1,0.4107610140734552,0.1368082612570094,0.9294699736646267,"[2, 5, -3]",2,5.041333480293654,4.911678182733335
203,5.721671200049633,0.37743193570119016,POINT (5.721671200049633 0.3774319357011902),1,0.09043092978979894,0.2351527852088734,0.47928778721297194,"[2, 5, -3]",2,6.19901278104835,6.128395293664572
85,2.8098591498420533,7.602782914274537,POINT (2.809859149842053 7.602782914274537),1,0.07947288281525489,0.11921277312629686,0.7486433180310992,"[2, 5, -3]",2,6.000006897806829,6.064538310657935
22,2.1491172029767815,9.942602264927254,POINT (2.149117202976782 9.942602264927254),1,0.2817470809719279,0.5079203783598277,0.43125342538692,"[2, 5, -3]",2,6.170599513803872,6.161918333457255
272,6.144605090534011,1.0885335441898547,POINT (6.144605090534011 1.088533544189855),1,0.2824567858534577,0.19001505105385974,0.2665786105780288,"[2, 5, -3]",2,5.532659744547346,5.50077962733872
204,4.905305665014529,8.739865208332974,POINT (4.905305665014529 8.739865208332974),1,0.3280346899865284,0.08742928058604427,0.3526078777773779,"[2, 5, -3]",2,5.190754491212504,5.209379117970807
90,8.668241441703861,1.1151990948783252,POINT (8.668241441703861 1.115199094878325),1,0.7705419666525316,0.2888888526153892,0.06902838793916288,"[2, 5, -3]",2,4.266151805273184,4.324884170059202
287,7.407021749218302,9.357699551928928,POINT (7.407021749218302 9.357699551928928),1,0.6164909916110674,0.5078867826438908,0.925255720738219,"[2, 5, -3]",2,5.166300590454579,5.042124752654122
778,8.401684146768742,5.950591181377128,POINT (8.401684146768742 5.950591181377128),2,0.9589974656719504,0.9746685172715102,0.23358009130039847,"[-2, 1, 2]",0,5.072344637527169,4.896315806938815
752,1.0833206872371282,2.6710195633923215,POINT (1.083320687237128 2.671019563392321),2,0.7034436273742377,0.13110531081954468,0.5529728859574656,"[-2, 1, 2]",0,4.151879739516376,4.044252107107477
110,1.0165476860053835,8.251861341519035,POINT (1.016547686005383 8.251861341519035),2,0.20218061274065457,0.1461792047144742,0.12339719840270102,"[-2, 1, 2]",0,5.685816571206985,5.785676238119219
102,1.6057830632293268,3.4663532143564355,POINT (1.605783063229327 3.466353214356436),2,0.10123522889892478,0.14581205073018644,0.42809760771125005,"[-2, 1, 2]",0,5.987918414763598,5.834525510298339
754,7.210454611848906,4.497109624094674,POINT (7.210454611848906 4.497109624094674),2,0.9957047649471986,0.8041207742539728,0.08076999887628034,"[-2, 1, 2]",0,4.62112725366635,4.692222664223664
104,5.934790740685944,5.782523598093546,POINT (5.934790740685944 5.782523598093546),2,0.7592432375279577,0.8370264568949036,0.8227232257971369,"[-2, 1, 2]",0,5.396323201205934,5.427017014791585
748,5.371673552543844,6.8072449436569915,POINT (5.371673552543844 6.807244943656992),2,0.890410938572897,0.5271416611475579,0.9369232361071461,"[-2, 1, 2]",0,4.383050506576424,4.433684639726592
747,9.11508371242244,9.958950687274704,POINT (9.11508371242244 9.958950687274704),2,0.12741504481862842,0.7124388491856974,0.4916309869843707,"[-2, 1, 2]",0,7.042632563915509,7.060784700802905
760,0.34007661937220823,2.9600966137738904,POINT (0.3400766193722082 2.96009661377389),2,0.8129227105310747,0.9448515550407164,0.26660429411161835,"[-2, 1, 2]",0,5.450934978488209,5.355878190758464
106,2.8147586641835955,0.17779244116777115,POINT (2.814758664183596 0.1777924411677712),2,0.6180147535065539,0.04887993009082636,0.49082304305021773,"[-2, 1, 2]",0,4.243715599661991,4.150169817371779
95,2.8613635561752213,1.0456817362842308,POINT (2.861363556175221 1.045681736284231),2,0.37694825832810586,0.8455435551230687,0.3079680041740914,"[-2, 1, 2]",0,6.56024233526182,6.588046981590984
761,2.22180955511198,0.20292857465092795,POINT (2.22180955511198 0.202928574650928),2,0.6508814699472025,0.13877150008144745,0.7873846187559725,"[-2, 1, 2]",0,4.324898590321287,4.274685100173143
741,0.4145769937581745,4.159642602397496,POINT (0.4145769937581745 4.159642602397496),2,0.9191095426222697,0.24609503240478736,0.4797607797646639,"[-2, 1, 2]",0,3.734861436942765,3.6139868637446595
765,6.670205246702528,5.481693543008113,POINT (6.670205246702528 5.481693543008113),2,0.47084015581092487,0.12636253121565066,0.326968965517505,"[-2, 1, 2]",0,4.840204594998527,4.8944183631169285
768,1.8203371140598235,2.660848973084274,POINT (1.820337114059823 2.660848973084274),2,0.7074201560476123,0.07515139668172788,0.6149963711073912,"[-2, 1, 2]",0,4.028042325220619,3.9847079265422654
769,0.15175278077334875,8.607009498779615,POINT (0.1517527807733487 8.607009498779615),2,0.5071004709880149,0.0021459864815925878,0.7391645075170814,"[-2, 1, 2]",0,4.48299055999914,4.279311358026186
97,6.391305628677129,9.263190187155248,POINT (6.391305628677129 9.263190187155248),2,0.3085407134989694,0.07826303788386968,0.9891560593300126,"[-2, 1, 2]",0,5.230903935270831,5.168841650628589
775,0.5996234600250416,0.09732583926510552,POINT (0.5996234600250416 0.09732583926510552),2,0.7646288310780209,0.22677271558129164,0.06255593844176499,"[-2, 1, 2]",0,4.15965893792852,4.082629891704058
738,6.356771350441532,8.394867165073418,POINT (6.356771350441532 8.394867165073418),2,0.5240110007191914,0.4250628341722321,0.37862228439119827,"[-2, 1, 2]",0,5.27809266618689,5.062989610990048
107,9.074557231145388,1.8084066149736044,POINT (9.074557231145388 1.808406614973604),2,0.7825433686879267,0.820036177949363,0.1508882159946655,"[-2, 1, 2]",0,5.292442249834946,5.44547051375778
771,8.17838010269667,4.608852764342193,POINT (8.17838010269667 4.608852764342193),2,0.12552678772021086,0.31100604344083693,0.850580300293034,"[-2, 1, 2]",0,6.245431723721041,6.3526042481399845
709,7.606824439905657,4.508937815498802,POINT (7.606824439905657 4.508937815498802),2,0.48946986827449324,0.5981992510497791,0.1719678832131648,"[-2, 1, 2]",0,5.727988897276079,5.728778860521838
731,9.425391165853934,1.2860943473680397,POINT (9.425391165853934 1.28609434736804),2,0.07201320004001832,0.02302017806434309,0.4096785888658604,"[-2, 1, 2]",0,5.830000756008631,5.82718884529585
140,7.08050083395357,5.190763971015686,POINT (7.08050083395357 5.190763971015686),2,0.6882701220486016,0.20954970952069718,0.1707925163756362,"[-2, 1, 2]",0,4.35428905289559,4.388643758060344
675,7.8674158798474085,5.726263069323242,POINT (7.867415879847409 5.726263069323242),2,0.9448878082875501,0.16928419376799708,0.21723559797418535,"[-2, 1, 2]",0,3.503904962673344,3.398908948054824
673,1.4561666167061782,0.029825880084465295,POINT (1.456166616706178 0.02982588008446529),2,0.2805802346210541,0.9253151369641742,0.040885024253064284,"[-2, 1, 2]",0,7.008889570065186,6.967869092534664
672,2.2414070798929,0.2831884353474201,POINT (2.2414070798929 0.2831884353474201),2,0.8706351320820463,0.35957505673976675,0.8896674817183081,"[-2, 1, 2]",0,4.107244717233394,4.055752606997961
671,0.5052621749238906,8.15254888189911,POINT (0.5052621749238906 8.15254888189911),2,0.9256588080090157,0.24767106706921416,0.32888338524179983,"[-2, 1, 2]",0,3.718365710111381,3.601306688946523
669,6.449200324584358,9.477308888490683,POINT (6.449200324584358 9.477308888490683),2,0.7169725855070573,0.2713369316603833,0.615985252385157,"[-2, 1, 2]",0,4.391756106799594,4.206940829649291
665,0.30352679666210247,2.5470407114965354,POINT (0.3035267966621025 2.547040711496535),2,0.1927917429243282,0.21815749387417482,0.6825040985755905,"[-2, 1, 2]",0,5.857939758975365,5.772978893494475
663,3.7927824258529474,1.1135189924169064,POINT (3.792782425852947 1.113518992416906),2,0.03658693234132404,0.4918327855444875,0.6286348499448187,"[-2, 1, 2]",0,6.873904774065003,6.891172093728061
662,6.093546680038625,3.7860933953108864,POINT (6.093546680038625 3.786093395310886),2,0.8281114012137678,0.3216660896334206,0.10976003235499654,"[-2, 1, 2]",0,4.158997975625538,4.152984561180197
661,6.39531364256575,5.267243750978881,POINT (6.39531364256575 5.267243750978881),2,0.6971802296899111,0.9677715065920723,0.10677111711227649,"[-2, 1, 2]",0,5.8440023241144115,5.8334903714278985
660,9.323568862307189,0.880989139065409,POINT (9.323568862307189 0.880989139065409),2,0.29620932301548697,0.9824983495124155,0.5435342776727308,"[-2, 1, 2]",0,7.07636872997837,6.927687221919086
659,1.1538782513645829,0.6080972468927837,POINT (1.153878251364583 0.6080972468927837),2,0.38256317933967254,0.1813018942260286,0.31158770357815235,"[-2, 1, 2]",0,5.21491425043304,5.236510028621858
144,4.00551679368927,0.33126037913145945,POINT (4.00551679368927 0.3312603791314594),2,0.7892796921512807,0.41738740811574093,0.002645149329276286,"[-2, 1, 2]",0,4.4669357397776395,4.303163544630816
657,1.3320506851920366,7.167732014726862,POINT (1.332050685192037 7.167732014726862),2,0.8625785940882048,0.9109784513380821,0.8712785765064035,"[-2, 1, 2]",0,5.23422112041155,5.168361403062513
655,0.3336601640952219,3.7300069339042685,POINT (0.3336601640952219 3.730006933904269),2,0.5662650741722705,0.05659229907132235,0.7597524354105099,"[-2, 1, 2]",0,4.4143893756258334,4.313576343003306
654,7.229621286464468,4.547399408828693,POINT (7.229621286464468 4.547399408828693),2,0.40613276594697356,0.6158910821710265,0.0264056951520516,"[-2, 1, 2]",0,6.013383866501132,6.125634383820259
147,3.6937706879002463,4.973755047460864,POINT (3.693770687900246 4.973755047460864),2,0.06925150491355336,0.7947208635197484,0.08164502158614684,"[-2, 1, 2]",0,7.381687212298837,7.3634954255263425
